,tweet_ids,tweets text,created_at,like_count,retweet_count,impression_count,userid,toenglish,sentiment,percent
667,1785551099711365544,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 06:05:30+00:00,0,266,0,902052759989608448,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
668,1785550974784000173,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 06:05:00+00:00,0,266,0,1574047852091019265,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
669,1785550939136704691,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 06:04:52+00:00,0,333,0,1186438851423682560,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
670,1785550830848061896,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 06:04:26+00:00,0,333,0,2394369360,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
671,1785550774468288626,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 06:04:13+00:00,0,333,0,2582481390,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
672,1785550769133174990,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 06:04:11+00:00,0,333,0,1368018504717398027,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
673,1785550596638142632,"மனைவி அமைவதெல்லாம் இறைவன் கொடுத்த வரம் ❤️💖👑

#HBDAjithKumar #AjithKumar #hbdayajithkumar #vidamuyarchi #GoodBadUgly https://t.co/P6ytQr1wLz",2024-05-01 06:03:30+00:00,31,19,449,1226809790,"Being a wife is a gift from God ❤️💖👑

#HBDAjithKumar #AjithKumar #hbdayajithkumar #vidamuyarchi #GoodBadUgly https://t.co/P6ytQr1wLz",Positive,94.54
674,1785550507576324302,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 06:03:09+00:00,0,333,0,1187348981744947201,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
675,1785550476056105384,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 06:03:02+00:00,0,333,0,1055095659001393153,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
676,1785550374675640729,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 06:02:37+00:00,0,333,0,1419598546827833344,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
677,1785550167942304218,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 06:01:48+00:00,0,333,0,888729393064849408,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
678,1785549909812551737,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 06:00:47+00:00,0,266,0,3321454254,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
679,1785549780640244219,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 06:00:16+00:00,0,333,0,754221489503678464,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
680,1785549774575575097,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 06:00:14+00:00,0,333,0,262174683,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
681,1785549693684195386,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 05:59:55+00:00,0,333,0,1408342359029415936,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
682,1785549503501906236,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 05:59:10+00:00,0,333,0,1627284408809160704,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
683,1785549311016890668,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 05:58:24+00:00,0,333,0,1079744159915827202,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
684,1785549042979836142,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 05:57:20+00:00,0,333,0,766617051121188864,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
685,1785548797524983870,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 05:56:21+00:00,0,333,0,735727886015954944,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
686,1785548743141384662,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 05:56:08+00:00,0,333,0,1205355024793997312,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
687,1785548673876627760,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 05:55:52+00:00,0,333,0,993708823540940801,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
688,1785548535439733177,"RT @Aravoffl: Took 20 years for this moment #Thala.. Persistence never fails..
Fanboy❤️

#VidaaMuyarachi #VidaMuyarchi  #AjithKumar https:/…",2024-05-01 05:55:19+00:00,0,5674,0,1769171393063645184,"RT @Aravoffl: Took 20 years for this moment #Thala.. Persistence never fails..
Fanboy❤️

#VidaaMuyarachi #VidaMuyarchi #AjithKumar https://…",Positive,94.86
689,1785548077644062770,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 05:53:30+00:00,0,333,0,344725577,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
690,1785547932638539792,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 05:52:55+00:00,0,333,0,1200106356788715520,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
691,1785547797544206648,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 05:52:23+00:00,0,333,0,790527118295851008,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
692,1785547677264183752,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 05:51:54+00:00,0,333,0,1070268438533140481,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
693,1785547585052090686,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 05:51:32+00:00,0,333,0,1015610281643290624,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
694,1785547573140525083,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 05:51:29+00:00,0,333,0,1493618909911851015,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
695,1785547358861950997,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 05:50:38+00:00,0,333,0,475082579,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
696,1785547297306415509,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 05:50:24+00:00,0,266,0,1493618909911851015,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
697,1785547258806870392,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 05:50:15+00:00,0,333,0,1071386205239959552,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
698,1785547215936815286,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 05:50:04+00:00,0,333,0,929412425652113408,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
699,1785547164825047250,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 05:49:52+00:00,0,333,0,1581916562335809536,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
700,1785547100689932451,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 05:49:37+00:00,0,333,0,1625316818,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
701,1785547098395701650,RT @Chrissuccess: Engaya #Vidamuyarchi 😭 https://t.co/gzYYteA3zs,2024-05-01 05:49:36+00:00,0,18,0,1548626496893227008,RT @Chrissuccess: Engaya #Vidamuyarchi 😭 https://t.co/gzYYteA3zs,Negative,66.25
702,1785547078464311649,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 05:49:32+00:00,0,266,0,1691460701217538048,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
703,1785547011338776786,#HappyBirthdayThala 🍫🍬 #ThalapathyVijay #Varisu #Leo #TheGOAT #Thalapathy69 #TVKLeaderVijay #ThalaAjith #Thunivu #Vidamuyarchi #GoodBadUgly @actorvijay https://t.co/V6hE9RUqBN,2024-05-01 05:49:16+00:00,11,5,315,1421382218706944001,#HappyBirthdayThala 🍫🍬 #ThalapathyVijay #Varisu #Leo #TheGOAT #Thalapathy69 #TVKLeaderVijay #ThalaAjith #Thunivu #Vidamuyarchi #GoodBadUgly @actorvijay https://t.co/V6hE9RUqBN,Positive,96.44
704,1785546945785962756,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 05:49:00+00:00,0,333,0,1640689416397258754,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
705,1785546903494742146,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 05:48:50+00:00,0,266,0,1621174478796648448,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
706,1785546864760389669,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 05:48:41+00:00,0,266,0,1212976925162930178,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
707,1785546844556423592,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 05:48:36+00:00,0,333,0,802878151500009472,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
708,1785546764961067448,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 05:48:17+00:00,0,333,0,842790053638234113,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
709,1785546649428803935,முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #VidaMuyarchi and #TheGoodBadUgly https://t.co/Uerwt4VBtW,2024-05-01 05:47:49+00:00,1216,333,12374,128495725,A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #VidaMuyarchi and #TheGoodBadUgly https://t.co/Uerwt4VBtW,Positive,98.1
710,1785546415403643009,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 05:46:53+00:00,0,266,0,1353323058262491138,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
711,1785545845485846663,RT @Chrissuccess: Engaya #Vidamuyarchi 😭 https://t.co/gzYYteA3zs,2024-05-01 05:44:38+00:00,0,18,0,1214406833953095680,RT @Chrissuccess: Engaya #Vidamuyarchi 😭 https://t.co/gzYYteA3zs,Negative,66.25
712,1785544359506538961,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 05:38:43+00:00,0,266,0,1555967404286656515,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
713,1785544289746833415,RT @Chrissuccess: Engaya #Vidamuyarchi 😭 https://t.co/gzYYteA3zs,2024-05-01 05:38:27+00:00,0,18,0,1426849858057478145,RT @Chrissuccess: Engaya #Vidamuyarchi 😭 https://t.co/gzYYteA3zs,Negative,66.25
714,1785544013912957208,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 05:37:21+00:00,0,266,0,1050219630935994369,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
715,1785543715718840609,"RT @ktfc_fanpage: #AjithKumar Birthday Special Movie - #Thunivu

Today at 10AM On #KalaignarTV

#HappyBirthdayThala #HBDThala #Ajith #Thala…",2024-05-01 05:36:10+00:00,0,19,0,811016106,"RT @ktfc_fanpage: #AjithKumar Birthday Special Movie - #Thunivu

Today at 10AM On #KalaignarTV

#HappyBirthdayThala #HBDThala #Ajith #Thala…",Neutral,70.72
716,1785543547057582531,Inspiring soul for the youngsters ! #LivelikeAk  #HappyBirthdayAjithKumar #Vidamuyarchi #HappyBirthdayAK @ShaliniAjithK @SureshChandraa https://t.co/MVUkxp7Wic,2024-05-01 05:35:30+00:00,0,0,64,386505913,Inspiring soul for the youngsters ! #LivelikeAk  #HappyBirthdayAjithKumar #Vidamuyarchi #HappyBirthdayAK @ShaliniAjithK @SureshChandraa https://t.co/MVUkxp7Wic,Positive,97.22
717,1785542911502987570,RT @Chrissuccess: Engaya #Vidamuyarchi 😭 https://t.co/gzYYteA3zs,2024-05-01 05:32:58+00:00,0,18,0,889319115441278976,RT @Chrissuccess: Engaya #Vidamuyarchi 😭 https://t.co/gzYYteA3zs,Negative,66.25
718,1785542823644897609,"RT @Aravoffl: Took 20 years for this moment #Thala.. Persistence never fails..
Fanboy❤️

#VidaaMuyarachi #VidaMuyarchi  #AjithKumar https:/…",2024-05-01 05:32:37+00:00,0,5674,0,1767144463674339328,"RT @Aravoffl: Took 20 years for this moment #Thala.. Persistence never fails..
Fanboy❤️

#VidaaMuyarachi #VidaMuyarchi #AjithKumar https://…",Positive,94.86
719,1785541388752625804,"RT @Aravoffl: Took 20 years for this moment #Thala.. Persistence never fails..
Fanboy❤️

#VidaaMuyarachi #VidaMuyarchi  #AjithKumar https:/…",2024-05-01 05:26:55+00:00,0,5674,0,1480459831102349314,"RT @Aravoffl: Took 20 years for this moment #Thala.. Persistence never fails..
Fanboy❤️

#VidaaMuyarachi #VidaMuyarchi #AjithKumar https://…",Positive,94.86
720,1785540742875844940,RT @Chrissuccess: Engaya #Vidamuyarchi 😭 https://t.co/gzYYteA3zs,2024-05-01 05:24:21+00:00,0,18,0,1732250622270058496,RT @Chrissuccess: Engaya #Vidamuyarchi 😭 https://t.co/gzYYteA3zs,Negative,66.25
721,1785540305858531670,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 05:22:37+00:00,0,266,0,1457402131107876865,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
722,1785539957073080732,RT @BeastuMode: #HappyBirthdayThala #ThalaAjith #Vidamuyarchi #GoodBadUgly @ThalaPrabu01 @VMT_Official @My_Dear_AK @itsRahulVJ @V_F_C_Mades…,2024-05-01 05:21:14+00:00,0,3,0,1409407651591507978,RT @BeastuMode: #HappyBirthdayThala #ThalaAjith #Vidamuyarchi #GoodBadUgly @ThalaPrabu01 @VMT_Official @My_Dear_AK @itsRahulVJ @V_F_C_Mades…,Positive,91.47999999999999
723,1785538802674766174,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 05:16:38+00:00,0,266,0,1526041117258489856,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
724,1785538624009970116,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 05:15:56+00:00,0,266,0,2909024563,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
725,1785538598168834078,"ரசிகர்களால் 'AK' என்று அழைக்கப்படும் நடிகர் அஜித்குமாரின் பிறந்தநாள் இன்று.

#Ajithbirthday #Happybirthdayajithkumar #happybirthdayajith #AKBirthday #AK #vidamuyarchi #goodbadugly https://t.co/16xulnDqLY",2024-05-01 05:15:50+00:00,2,0,388,1903844209,"Today is the birthday of actor Ajith Kumar popularly known as 'AK'.

#Ajithbirthday #Happybirthdayajithkumar #happybirthdayajith #AKBirthday #AK #vidamuyarchi #goodbadugly https://t.co/16xulnDqLY",Positive,95.84
726,1785537807043420473,"RT @ktfc_fanpage: #AjithKumar Birthday Special Movie - #Thunivu

Watch Now On #KalaignarTV

#HappyBirthdayThala #HBDThala #Ajith #ThalaAjit…",2024-05-01 05:12:41+00:00,0,1,0,1437037737056497664,"RT @ktfc_fanpage: #AjithKumar Birthday Special Movie - #Thunivu

Watch Now On #KalaignarTV

#HappyBirthdayThala #HBDThala #Ajith #ThalaAjit…",Positive,59.47
727,1785536823303049384,"RT @MPSCinemas: Happy Labour Day👨🏻‍🚒
#GoodBadUgly #thala #Aranmanai4
#Ajith
#Trisha
#GOAT #Vijay #mpscinemas #Rajinikanth #Anirudh #Samanth…",2024-05-01 05:08:47+00:00,0,4,0,1406912056670834690,"RT @MPSCinemas: Happy Labor Day👨🏻‍🚒
#GoodBadUgly #thala #Aranmanai4
#Ajith
#Trisha
#GOAT #Vijay #mpscinemas #Rajinikanth #Anirudh #Samanth…",Positive,96.00999999999999
728,1785536496210223495,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 05:07:29+00:00,0,266,0,1559462449702584321,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
729,1785536158220620078,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 05:06:08+00:00,0,266,0,1417444714748387329,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
730,1785535976355606931,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 05:05:25+00:00,0,266,0,1513467341744779270,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
731,1785535870701117472,RT @uniqueMine7Nova: @LycaProductions Birthday wish panalama venamnu yosichitu erukan pola 😂😂 adei bayapadtha daa update kepom adu sure but…,2024-05-01 05:04:59+00:00,0,1,0,1588592577342676992,RT @uniqueMine7Nova: @LycaProductions Birthday wish panalama venamnu yosichitu erukan pola 😂😂 adei bayapadtha daa update kepom adu sure but…,Positive,37.01
732,1785535794457022681,@LycaProductions Birthday wish panalama venamnu yosichitu erukan pola 😂😂 adei bayapadtha daa update kepom adu sure but ne wish panalana ade vida mosama una adipom daa juniii😁😂#Vidamuyarchi #HBDAjithkumar https://t.co/hT0z3H01VU,2024-05-01 05:04:41+00:00,1,1,88,1568967240430780416,@LycaProductions Birthday wish panalama venamnu yosichitu erukan pola 😂😂 adei bayapadtha daa update kepom adu sure but ne wish panalana ade vida mosama una adipom daa juniii😁😂#Vidamuyarchi #HBDAjithkumar https://t.co/hT0z3H01VU,Positive,65.12
733,1785535182898164163,@gkmtamilkumaran Dear Sir #vidamuyarchi update pls...,2024-05-01 05:02:15+00:00,0,0,55,352230330,@gkmtamilkumaran Dear Sir #vidamuyarchi update pls...,Neutral,68.47999999999999
734,1785534940370850045,RT @Chrissuccess: Engaya #Vidamuyarchi 😭 https://t.co/gzYYteA3zs,2024-05-01 05:01:18+00:00,0,18,0,1526218961779855360,RT @Chrissuccess: Engaya #Vidamuyarchi 😭 https://t.co/gzYYteA3zs,Negative,66.25
735,1785534341134860615,"RT @ktfc_fanpage: #AjithKumar Birthday Special Movie - #Thunivu

Today at 10AM On #KalaignarTV

#HappyBirthdayThala #HBDThala #Ajith #Thala…",2024-05-01 04:58:55+00:00,0,19,0,1399247256050495490,"RT @ktfc_fanpage: #AjithKumar Birthday Special Movie - #Thunivu

Today at 10AM On #KalaignarTV

#HappyBirthdayThala #HBDThala #Ajith #Thala…",Neutral,70.72
736,1785533815940628911,"RT @kuppurajkuppsak: ♥️ Don't Take Heavy Risk Ak♥️

#Vidamuyarchi Shooting Spot Accident #Ajithkumar𓃵 https://t.co/7FwlC3l7uu",2024-05-01 04:56:49+00:00,0,1,0,1348115918166007812,"RT @kuppurajkuppsak: ♥️ Don't Take Heavy Risk Ak♥️

#Vidamuyarchi Shooting Spot Accident #Ajithkumar𓃵 https://t.co/7FwlC3l7uu",Positive,88.27000000000001
737,1785533654330138895,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 04:56:11+00:00,0,266,0,1580625545930252288,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
738,1785533590480318970,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 04:55:56+00:00,0,266,0,3180553975,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
